5.0,
42.0,
4.0,
4.0,
3.0,
3.0,
3.0,
3.0,
3.0,
3.0,
2.0,
4.0,
4.0,
11.0,
5.0,
11.0,
3.0,
18.0,
3.0,
3.0,
2.0,
4.0,
3.0,
3.0,
3.0,
3.0,
4.0,
2.0,
3.0,
2.0,
4.0,
4.0,
3.0,
22.0,
6.0,
3.0,
6.0,
12.0,
6.0,
3.0,
2.0,
3.0,
3.0,
4.0,
4.0,
3.0,
4.0,
3.0,
2.0,
19.0,
